Year,Month,Day,Temp (°C),Dew Point Temp (°C),Rel Hum (%),Precip. Amount (mm),Stn Press (kPa),Hour
2021,6,14,19.7,13.6,68.0,0.0,99.6,11
2021,6,14,20.2,14.3,69.0,0.0,99.55,12
2021,6,14,19.2,14.2,73.0,0.0,99.49,13
2021,6,14,18.6,15.4,81.0,0.6,99.44,14
2021,6,14,19.2,15.1,77.0,0.1,99.44,15
2021,6,14,20.5,15.2,72.0,0.1,99.43,16
2021,6,14,20.5,13.9,66.0,0.0,99.4,17
2021,6,14,21.3,11.0,52.0,0.0,99.52,18
2021,6,14,19.4,11.3,59.0,0.0,99.59,19
2021,6,14,18.6,12.0,66.0,0.0,99.6,20
2021,6,14,18.5,12.0,66.0,0.0,99.64,21
2021,6,14,18.0,12.2,69.0,0.0,99.63,22
2021,6,14,17.6,12.4,71.0,0.0,99.61,23
2021,6,15,17.6,12.5,72.0,0.0,99.62,0
2021,6,15,17.4,13.2,77.0,0.0,99.62,1
2021,6,15,17.1,13.3,78.0,0.0,99.61,2
2021,6,15,17.1,13.3,78.0,0.0,99.61,3
2021,6,15,17.1,11.9,71.0,0.0,99.64,4
2021,6,15,16.4,10.9,70.0,0.0,99.66,5
2021,6,15,16.5,11.3,71.0,0.0,99.69,6
2021,6,15,16.7,10.2,65.0,0.0,99.74,7
2021,6,15,18.1,9.4,57.0,0.0,99.77,8
2021,6,15,19.1,7.5,47.0,0.0,99.8,9
2021,6,15,19.7,7.0,43.0,0.0,99.82,10
2021,6,15,21.6,7.4,40.0,0.0,99.85,11
2021,6,15,20.5,3.6,33.0,0.0,99.86,12
2021,6,15,22.2,6.2,35.0,0.0,99.85,13
2021,6,15,22.1,5.0,33.0,0.0,99.87,14
2021,6,15,21.7,4.2,32.0,0.0,99.9,15
2021,6,15,21.2,3.2,31.0,0.0,99.92,16
2021,6,15,21.1,2.5,29.0,0.0,99.94,17
2021,6,15,20.6,0.3,26.0,0.0,99.97,18
2021,6,15,19.9,-0.4,26.0,0.0,100.01,19
2021,6,15,19.0,0.1,28.0,0.0,100.03,20
2021,6,15,18.0,1.5,33.0,0.0,100.08,21
2021,6,15,16.7,3.5,41.0,0.0,100.09,22
2021,6,15,15.8,4.2,46.0,0.0,100.09,23
2021,6,16,16.1,2.9,41.0,0.0,100.12,0
2021,6,16,15.7,2.4,41.0,0.0,100.14,1
2021,6,16,14.9,2.5,43.0,0.0,100.2,2
2021,6,16,14.0,2.9,47.0,0.0,100.25,3
2021,6,16,13.1,3.8,53.0,0.0,100.28,4
2021,6,16,13.0,4.0,54.0,0.0,100.32,5
2021,6,16,13.3,4.0,53.0,0.0,100.36,6
2021,6,16,14.3,3.2,47.0,0.0,100.37,7
2021,6,16,15.7,3.1,43.0,0.0,100.36,8
2021,6,16,17.0,2.7,38.0,0.0,100.38,9
2021,6,16,18.7,2.3,33.0,0.0,100.39,10
2021,6,16,20.0,4.3,35.0,0.0,100.36,11
2021,6,16,19.7,0.1,27.0,0.0,100.33,12
2021,6,16,21.1,1.5,27.0,0.0,100.3,13
2021,6,16,21.7,-0.2,23.0,0.0,100.24,14
2021,6,16,21.3,-3.7,18.0,0.0,100.21,15
2021,6,16,21.6,-2.4,20.0,0.0,100.18,16
2021,6,16,20.9,-3.5,19.0,0.0,100.18,17
2021,6,16,19.7,-0.8,25.0,0.0,100.16,18
2021,6,16,18.9,-0.1,28.0,0.0,100.16,19
2021,6,16,17.7,-0.2,30.0,0.0,100.2,20
2021,6,16,16.6,0.5,33.0,0.0,100.23,21
2021,6,16,15.5,1.2,38.0,0.0,100.25,22
2021,6,16,14.1,1.7,43.0,0.0,100.27,23
2021,6,17,13.2,2.4,48.0,0.0,100.26,0
2021,6,17,12.3,4.0,57.0,0.0,100.23,1
2021,6,17,12.7,3.9,55.0,0.0,100.23,2
2021,6,17,12.3,4.4,58.0,0.0,100.22,3
2021,6,17,11.7,3.8,58.0,0.0,100.22,4
2021,6,17,11.9,3.5,56.0,0.0,100.26,5
2021,6,17,12.4,5.0,61.0,0.0,100.3,6
2021,6,17,15.8,3.8,45.0,0.0,100.32,7
2021,6,17,18.2,4.1,39.0,0.0,100.32,8
2021,6,17,20.2,5.3,37.0,0.0,100.34,9
2021,6,17,20.2,7.0,43.0,0.0,100.34,10
2021,6,17,21.7,3.5,30.0,0.0,100.33,11
2021,6,17,22.0,5.1,33.0,0.0,100.3,12
2021,6,17,23.3,4.6,30.0,0.0,100.26,13
2021,6,17,23.8,3.8,27.0,0.0,100.21,14
2021,6,17,22.9,4.5,30.0,0.0,100.16,15
2021,6,17,23.4,5.2,31.0,0.0,100.13,16
2021,6,17,22.8,4.0,29.0,0.0,100.06,17
2021,6,17,21.9,7.0,38.0,0.0,100.0,18
2021,6,17,21.0,9.1,46.0,0.0,99.98,19
2021,6,17,20.2,9.7,51.0,0.0,99.96,20
2021,6,17,19.6,10.3,55.0,0.0,99.99,21
2021,6,17,18.8,10.1,57.0,0.0,99.96,22
2021,6,17,18.5,10.3,59.0,0.0,99.97,23
2021,6,18,17.9,10.0,60.0,0.0,99.95,0
2021,6,18,17.1,10.7,66.0,0.0,99.93,1
2021,6,18,16.9,9.7,62.0,0.0,99.85,2
2021,6,18,18.1,10.4,61.0,0.0,99.8,3
2021,6,18,18.5,11.8,65.0,0.0,99.72,4
2021,6,18,18.9,12.1,65.0,0.0,99.69,5
2021,6,18,19.2,12.7,66.0,0.0,99.73,6
2021,6,18,19.6,13.2,66.0,0.0,99.7,7
2021,6,18,17.9,15.5,86.0,0.8,99.82,8
2021,6,18,17.6,16.2,92.0,2.2,99.73,9
2021,6,18,18.5,16.9,90.0,0.2,99.69,10
2021,6,18,18.1,16.5,90.0,0.9,99.7,11
2021,6,18,18.5,17.1,92.0,2.0,99.65,12
2021,6,18,19.0,17.6,92.0,1.4,99.55,13
2021,6,18,19.9,16.7,82.0,0.0,99.42,14
2021,6,18,21.0,16.5,75.0,0.0,99.41,15
2021,6,18,21.8,16.2,71.0,0.0,99.33,16
2021,6,18,22.7,16.6,69.0,0.0,99.21,17
2021,6,18,22.5,16.6,69.0,0.0,99.17,18
2021,6,18,21.9,16.9,73.0,0.0,99.17,19
2021,6,18,22.8,18.1,75.0,0.0,99.13,20
2021,6,18,21.5,17.3,77.0,0.0,99.14,21
2021,6,18,19.9,17.2,84.0,0.0,99.17,22
2021,6,18,20.2,17.7,86.0,0.0,99.24,23
2021,6,19,20.2,18.8,92.0,0.4,99.23,0
2021,6,19,20.9,17.5,81.0,0.2,99.3,1
2021,6,19,18.4,17.5,95.0,3.2,99.27,2
2021,6,19,17.5,16.8,96.0,0.0,99.19,3
2021,6,19,17.2,16.7,97.0,0.0,99.26,4
2021,6,19,17.1,16.6,97.0,0.0,99.32,5
2021,6,19,17.7,17.3,97.0,0.0,99.35,6
2021,6,19,18.9,18.1,96.0,0.0,99.35,7
2021,6,19,21.3,16.6,75.0,0.0,99.34,8
2021,6,19,25.9,16.7,57.0,0.0,99.29,9
2021,6,19,26.4,14.3,47.0,0.0,99.25,10
2021,6,19,29.6,11.5,33.0,0.0,99.3,11
2021,6,19,29.8,11.3,32.0,0.0,99.31,12
2021,6,19,30.5,11.5,31.0,0.0,99.25,13
2021,6,19,29.8,9.4,28.0,0.0,99.18,14
2021,6,19,28.3,11.1,34.0,0.0,99.17,15
2021,6,19,27.0,10.4,35.0,0.0,99.25,16
2021,6,19,25.5,11.5,42.0,0.0,99.28,17
2021,6,19,25.6,14.1,49.0,0.0,99.24,18
2021,6,19,25.7,11.4,41.0,0.0,99.23,19
2021,6,19,21.1,13.2,61.0,0.0,99.33,20
2021,6,19,20.1,14.0,68.0,0.0,99.41,21
2021,6,19,19.9,14.4,71.0,0.0,99.45,22
2021,6,19,19.2,14.4,74.0,0.0,99.46,23
2021,6,20,18.4,14.5,78.0,0.0,99.44,0
2021,6,20,17.8,14.3,80.0,0.0,99.44,1
2021,6,20,17.1,14.6,85.0,0.0,99.46,2
2021,6,20,16.8,13.5,81.0,0.0,99.43,3
2021,6,20,16.0,12.9,81.0,0.0,99.47,4
2021,6,20,15.8,12.8,82.0,0.0,99.49,5
2021,6,20,16.5,13.3,82.0,0.0,99.51,6
2021,6,20,19.2,11.7,62.0,0.0,99.51,7
2021,6,20,21.7,12.9,57.0,0.0,99.52,8
2021,6,20,22.6,14.0,58.0,0.0,99.52,9
2021,6,20,21.5,11.7,54.0,0.0,99.52,10
2021,6,20,22.9,13.0,54.0,0.0,99.47,11
2021,6,20,23.8,13.5,53.0,0.0,99.45,12
2021,6,20,25.0,14.3,51.0,0.0,99.4,13
2021,6,20,25.6,15.2,53.0,0.0,99.31,14
2021,6,20,25.1,15.6,56.0,0.0,99.26,15
2021,6,20,25.1,15.9,57.0,0.0,99.19,16
2021,6,20,22.5,14.4,60.0,0.0,99.19,17
2021,6,20,22.6,15.4,64.0,0.0,99.19,18
2021,6,20,22.3,15.3,65.0,0.0,99.14,19
2021,6,20,21.5,15.1,67.0,0.0,99.13,20
2021,6,20,21.5,15.4,68.0,0.0,99.12,21
2021,6,20,20.9,15.4,71.0,0.0,99.08,22
2021,6,20,20.9,16.1,74.0,0.0,99.07,23
2021,6,21,20.7,16.3,76.0,0.0,98.98,0
2021,6,21,20.6,17.1,80.0,0.0,98.94,1
2021,6,21,19.6,18.5,93.0,2.5,98.79,2
2021,6,21,20.2,19.4,96.0,1.5,98.64,3
2021,6,21,19.5,18.6,95.0,0.0,98.68,4
2021,6,21,19.9,18.9,94.0,0.0,98.63,5
2021,6,21,19.5,18.0,91.0,0.0,98.53,6
2021,6,21,19.2,17.8,92.0,0.4,98.59,7
2021,6,21,19.6,18.6,94.0,1.0,98.46,8
2021,6,21,20.6,18.5,88.0,0.0,98.4,9
2021,6,21,23.8,19.6,77.0,0.0,98.35,10
2021,6,21,24.6,18.9,70.0,0.0,98.38,11
2021,6,21,26.3,17.9,60.0,0.0,98.45,12
2021,6,21,24.5,18.1,67.0,0.0,98.4,13
2021,6,21,24.5,18.2,68.0,0.0,98.39,14
2021,6,21,28.8,16.1,46.0,0.0,98.38,15
2021,6,21,26.5,16.7,55.0,0.0,98.46,16
2021,6,21,23.7,14.0,55.0,0.0,98.6,17
2021,6,21,21.2,11.7,55.0,0.0,98.76,18
2021,6,21,19.6,10.9,57.0,0.0,98.89,19
2021,6,21,17.6,10.5,63.0,0.0,99.03,20
2021,6,21,15.8,9.7,67.0,0.0,99.16,21
2021,6,21,14.2,8.3,67.0,0.0,99.31,22
2021,6,21,13.4,7.5,67.0,0.0,99.38,23
2021,6,22,12.8,7.5,70.0,0.0,99.41,0
2021,6,22,12.7,7.5,70.0,0.0,99.45,1
2021,6,22,12.4,7.3,71.0,0.0,99.43,2
2021,6,22,12.3,7.5,72.0,0.0,99.49,3
2021,6,22,11.9,7.4,74.0,0.0,99.57,4
2021,6,22,11.2,7.5,78.0,0.0,99.61,5
2021,6,22,12.3,7.3,72.0,0.0,99.66,6
2021,6,22,13.2,7.2,67.0,0.0,99.74,7
2021,6,22,13.3,6.4,63.0,0.0,99.83,8
2021,6,22,13.7,4.8,55.0,0.0,99.89,9
2021,6,22,14.1,4.7,53.0,0.0,99.92,10
2021,6,22,15.3,3.1,44.0,0.0,99.92,11
2021,6,22,17.4,4.6,43.0,0.0,99.91,12
2021,6,22,17.2,2.7,38.0,0.0,99.89,13
2021,6,22,18.6,1.9,33.0,0.0,99.88,14
2021,6,22,18.5,4.1,38.0,0.0,99.84,15
2021,6,22,19.7,3.0,33.0,0.0,99.86,16
2021,6,22,18.4,2.6,35.0,0.0,99.88,17
2021,6,22,18.2,2.4,35.0,0.0,99.93,18
2021,6,22,17.8,2.4,36.0,0.0,99.99,19
2021,6,22,16.8,1.4,35.0,0.0,100.07,20
2021,6,22,16.1,2.4,40.0,0.0,100.14,21
2021,6,22,14.8,3.3,46.0,0.0,100.2,22
2021,6,22,13.4,4.7,56.0,0.0,100.24,23
2021,6,23,12.4,4.4,58.0,0.0,100.28,0
2021,6,23,12.1,4.6,60.0,0.0,100.32,1
2021,6,23,11.5,5.2,65.0,0.0,100.36,2
2021,6,23,10.9,5.5,69.0,0.0,100.39,3
2021,6,23,10.9,5.7,70.0,0.0,100.44,4
2021,6,23,11.8,6.5,70.0,0.0,100.52,5
2021,6,23,12.8,7.2,69.0,0.0,100.6,6
2021,6,23,13.1,8.2,72.0,0.0,100.65,7
2021,6,23,16.2,9.2,63.0,0.0,100.72,8
2021,6,23,17.9,7.5,51.0,0.0,100.75,9
2021,6,23,19.3,9.9,54.0,0.0,100.79,10
2021,6,23,19.2,9.2,52.0,0.0,100.81,11
2021,6,23,19.5,8.2,48.0,0.0,100.8,12
2021,6,23,21.3,7.5,41.0,0.0,100.77,13
2021,6,23,21.7,6.2,36.0,0.0,100.73,14
2021,6,23,22.8,6.8,36.0,0.0,100.72,15
2021,6,23,22.2,10.5,48.0,0.0,100.7,16
2021,6,23,22.2,9.1,43.0,0.0,100.69,17
2021,6,23,21.2,7.8,42.0,0.0,100.72,18
2021,6,23,20.7,8.0,44.0,0.0,100.71,19
2021,6,23,19.7,9.8,53.0,0.0,100.72,20
2021,6,23,18.9,9.6,55.0,0.0,100.8,21
2021,6,23,17.8,10.4,62.0,0.0,100.83,22
2021,6,23,17.8,11.3,66.0,0.0,100.83,23
2021,6,24,17.6,11.8,68.0,0.0,100.85,0
2021,6,24,17.4,12.0,70.0,0.0,100.87,1
2021,6,24,17.2,12.0,72.0,0.0,100.89,2
2021,6,24,17.4,11.3,67.0,0.0,100.87,3
2021,6,24,17.1,11.9,71.0,0.0,100.87,4
2021,6,24,16.7,12.1,74.0,0.0,100.87,5
2021,6,24,17.2,12.3,73.0,0.0,100.86,6
2021,6,24,18.2,13.1,72.0,0.0,100.88,7
2021,6,24,19.6,12.5,64.0,0.0,100.93,8
2021,6,24,21.8,12.6,56.0,0.0,100.92,9
2021,6,24,23.0,12.5,52.0,0.0,100.84,10
2021,6,24,23.3,10.7,45.0,0.0,100.81,11
2021,6,24,24.9,11.3,42.0,0.0,100.78,12
2021,6,24,25.3,10.8,40.0,0.0,100.7,13
2021,6,24,26.2,12.1,42.0,0.0,100.66,14
2021,6,24,26.9,11.9,39.0,0.0,100.62,15
2021,6,24,25.8,12.2,43.0,0.0,100.63,16
2021,6,24,25.4,12.0,43.0,0.0,100.57,17
2021,6,24,24.2,12.6,48.0,0.0,100.6,18
2021,6,24,24.3,12.6,48.0,0.0,100.6,19
2021,6,24,23.9,12.3,48.0,0.0,100.55,20
2021,6,24,22.9,12.9,53.0,0.0,100.6,21
2021,6,24,22.9,11.7,49.0,0.0,100.6,22
2021,6,24,22.3,12.1,52.0,0.0,100.58,23
2021,6,25,21.5,12.2,55.0,0.0,100.57,0
2021,6,25,21.3,12.5,57.0,0.0,100.57,1
2021,6,25,21.2,12.5,58.0,0.0,100.54,2
2021,6,25,21.3,11.8,54.0,0.0,100.64,3
2021,6,25,21.0,12.3,57.0,0.0,100.59,4
2021,6,25,20.8,12.5,59.0,0.0,100.61,5
2021,6,25,20.7,12.8,61.0,0.0,100.65,6
2021,6,25,20.6,13.3,63.0,0.0,100.62,7
2021,6,25,20.6,13.6,64.0,0.0,100.62,8
2021,6,25,21.1,14.3,65.0,0.0,100.62,9
2021,6,25,22.6,14.8,61.0,0.0,100.58,10
2021,6,25,23.4,15.0,59.0,0.0,100.56,11
2021,6,25,23.8,15.3,59.0,0.0,100.5,12
2021,6,25,23.7,16.0,62.0,0.0,100.48,13
2021,6,25,22.0,16.9,73.0,0.0,100.45,14
2021,6,25,21.2,18.7,86.0,0.6,100.43,15
2021,6,25,20.6,19.3,92.0,1.7,100.45,16
2021,6,25,20.6,19.4,93.0,1.8,100.4,17
2021,6,25,19.3,18.0,93.0,0.9,100.35,18
2021,6,25,18.8,17.5,92.0,0.2,100.25,19
2021,6,25,19.2,17.7,91.0,0.0,100.18,20
2021,6,25,19.2,17.5,90.0,0.1,100.2,21
2021,6,25,18.7,17.6,93.0,1.1,100.22,22
2021,6,25,18.7,17.8,95.0,1.2,100.14,23
2021,6,26,19.5,18.7,95.0,4.5,100.13,0
2021,6,26,19.6,18.7,95.0,0.7,100.04,1
2021,6,26,19.7,18.8,95.0,2.6,99.99,2
2021,6,26,19.6,18.4,93.0,1.7,99.98,3
2021,6,26,20.0,18.5,91.0,0.3,99.95,4
2021,6,26,18.7,17.7,94.0,0.0,99.99,5
2021,6,26,19.6,18.6,94.0,0.0,100.04,6
2021,6,26,19.4,18.6,95.0,0.0,100.06,7
2021,6,26,19.6,18.7,95.0,0.0,100.11,8
2021,6,26,21.1,19.7,92.0,0.0,100.12,9
2021,6,26,21.9,20.0,89.0,0.0,100.14,10
2021,6,26,22.0,18.9,83.0,0.0,100.18,11
2021,6,26,23.0,18.4,75.0,0.0,100.14,12
2021,6,26,25.1,20.2,74.0,0.0,100.11,13
2021,6,26,22.8,18.5,76.0,0.0,100.1,14
2021,6,26,24.7,19.3,72.0,0.0,100.09,15
2021,6,26,25.5,20.6,74.0,0.0,100.03,16
2021,6,26,25.8,20.2,71.0,0.0,100.0,17
2021,6,26,24.7,19.2,71.0,0.0,100.0,18
2021,6,26,24.0,18.8,73.0,0.0,100.02,19
2021,6,26,24.0,19.2,75.0,0.0,100.01,20
2021,6,26,23.7,18.8,74.0,0.0,100.01,21
2021,6,26,23.4,18.8,76.0,0.0,99.99,22
2021,6,26,23.3,18.4,74.0,0.0,99.97,23
2021,6,27,22.6,17.7,74.0,0.0,100.0,0
2021,6,27,22.8,17.7,73.0,0.0,99.97,1
2021,6,27,22.9,17.4,71.0,0.0,99.93,2
2021,6,27,22.1,16.8,72.0,0.0,99.93,3
2021,6,27,21.4,16.4,73.0,0.0,99.95,4
2021,6,27,20.8,16.7,77.0,0.0,99.97,5
2021,6,27,21.5,17.1,76.0,0.0,100.0,6
2021,6,27,21.8,17.0,75.0,0.0,100.01,7
2021,6,27,23.2,17.4,70.0,0.0,100.06,8
2021,6,27,24.2,17.9,68.0,0.0,100.08,9
2021,6,27,25.9,18.7,64.0,0.0,100.1,10
2021,6,27,26.3,18.5,63.0,0.0,100.15,11
2021,6,27,28.1,19.3,59.0,0.0,100.14,12
2021,6,27,27.3,19.2,61.0,0.0,100.13,13
2021,6,27,28.1,19.0,58.0,0.0,100.11,14
2021,6,27,27.0,18.8,61.0,0.0,100.11,15
2021,6,27,27.8,19.0,59.0,0.0,100.12,16
2021,6,27,27.1,19.4,63.0,0.0,100.15,17
2021,6,27,27.6,19.7,62.0,0.0,100.13,18
2021,6,27,27.4,19.3,62.0,0.0,100.16,19
2021,6,27,24.7,18.4,68.0,0.0,100.16,20
2021,6,27,23.7,18.2,71.0,0.0,100.21,21
2021,6,27,22.9,18.8,77.0,0.0,100.25,22
2021,6,27,22.1,18.7,81.0,0.0,100.28,23
2021,6,28,22.3,19.2,83.0,0.0,100.31,0
2021,6,28,22.3,19.1,82.0,0.0,100.33,1
2021,6,28,22.4,19.6,84.0,0.0,100.36,2
2021,6,28,23.0,19.9,83.0,0.0,100.35,3
2021,6,28,22.4,19.9,85.0,0.0,100.41,4
2021,6,28,22.3,20.5,89.0,0.0,100.46,5
2021,6,28,23.4,21.2,88.0,0.0,100.52,6
2021,6,28,23.6,20.5,83.0,0.0,100.58,7
2021,6,28,24.8,21.1,80.0,0.0,100.61,8
2021,6,28,26.0,21.3,76.0,0.0,100.61,9
2021,6,28,26.5,21.1,72.0,0.0,100.63,10
2021,6,28,27.5,20.0,64.0,0.0,100.66,11
2021,6,28,29.0,20.5,60.0,0.0,100.65,12
2021,6,28,30.1,19.8,54.0,0.0,100.64,13
2021,6,28,30.4,19.3,51.0,0.0,100.62,14
2021,6,28,32.0,19.3,47.0,0.0,100.6,15
2021,6,28,32.4,19.2,46.0,0.0,100.61,16
2021,6,28,31.3,18.3,46.0,0.0,100.58,17
2021,6,28,30.7,17.6,46.0,0.0,100.59,18
2021,6,28,29.5,18.2,51.0,0.0,100.61,19
2021,6,28,29.2,17.5,49.0,0.0,100.65,20
2021,6,28,27.5,17.7,55.0,0.0,100.72,21
2021,6,28,26.4,17.9,60.0,0.0,100.78,22
2021,6,28,25.2,18.5,66.0,0.0,100.78,23
2021,6,29,24.7,19.0,70.0,0.0,100.78,0
2021,6,29,24.4,19.4,74.0,0.0,100.78,1
2021,6,29,22.0,20.9,93.0,4.7,100.8,2
2021,6,29,22.0,21.0,94.0,0.0,100.82,3
2021,6,29,22.1,21.3,96.0,0.0,100.81,4
2021,6,29,22.0,21.2,96.0,0.0,100.85,5
2021,6,29,21.9,20.9,94.0,0.0,100.83,6
2021,6,29,23.4,21.2,88.0,0.0,100.82,7
2021,6,29,25.3,21.0,77.0,0.0,100.79,8
2021,6,29,25.3,21.0,77.0,0.0,100.78,9
2021,6,29,26.9,21.5,73.0,0.0,100.75,10
2021,6,29,29.1,22.1,66.0,0.0,100.72,11
2021,6,29,29.4,22.6,67.0,0.0,100.66,12
2021,6,29,24.5,23.3,93.0,7.7,100.64,13
2021,6,29,27.5,22.9,76.0,0.1,100.63,14
2021,6,29,23.4,22.0,92.0,9.8,100.57,15
2021,6,29,24.0,22.6,92.0,0.0,100.56,16
2021,6,29,23.0,21.6,92.0,0.0,100.5,17
2021,6,29,22.6,21.1,91.0,2.5,100.57,18
2021,6,29,22.7,21.3,92.0,0.2,100.5,19
2021,6,29,20.9,19.6,92.0,0.0,100.44,20
2021,6,29,20.8,20.0,95.0,0.0,100.53,21
2021,6,29,21.0,20.3,96.0,0.0,100.46,22
2021,6,29,21.4,19.9,92.0,0.0,100.46,23
2021,6,30,21.0,20.2,95.0,0.0,100.43,0
2021,6,30,21.8,20.4,92.0,0.0,100.36,1
2021,6,30,22.5,20.3,87.0,0.0,100.35,2
2021,6,30,21.6,19.8,90.0,0.0,100.32,3
2021,6,30,21.4,20.0,92.0,0.0,100.27,4
2021,6,30,21.8,20.2,91.0,0.0,100.23,5
2021,6,30,22.1,20.7,92.0,0.0,100.24,6
2021,6,30,23.0,21.3,90.0,0.0,100.21,7
2021,6,30,22.6,20.7,89.0,0.0,100.23,8
2021,6,30,22.7,20.7,88.0,0.0,100.19,9
2021,6,30,26.4,21.8,76.0,0.0,100.18,10
2021,6,30,27.2,18.9,60.0,0.0,100.15,11
2021,6,30,28.1,18.1,55.0,0.0,100.13,12
2021,6,30,27.2,17.9,57.0,0.0,100.09,13
2021,6,30,27.3,17.7,56.0,0.0,100.02,14
2021,6,30,28.5,17.4,51.0,0.0,99.99,15
2021,6,30,26.7,16.1,52.0,0.0,100.05,16
2021,6,30,26.4,17.0,56.0,0.0,100.07,17
2021,6,30,26.0,17.3,59.0,0.0,100.04,18
2021,6,30,24.5,16.3,60.0,0.0,100.07,19
2021,6,30,23.7,16.4,64.0,0.0,100.03,20
2021,6,30,22.8,16.4,67.0,0.0,100.07,21
2021,6,30,21.9,16.5,71.0,0.0,100.09,22
2021,6,30,21.6,16.8,74.0,0.0,100.04,23
2018,12,1,2.7,-1.4,75.0,0.0,100.74,0
2018,12,1,2.6,-1.3,75.0,0.0,100.68,1
2018,12,1,2.5,-1.4,76.0,0.0,100.71,2
2018,12,1,1.7,-2.2,75.0,0.0,100.78,3
2018,12,1,1.6,-2.0,77.0,0.0,100.77,4
2018,12,1,1.9,-2.2,74.0,0.0,100.79,5
2018,12,1,2.3,-1.9,74.0,0.0,100.78,6
2018,12,1,2.6,-1.6,74.0,0.0,100.77,7
2018,12,1,2.8,-1.4,74.0,0.0,100.73,8
2018,12,1,2.9,-0.8,76.0,0.0,100.68,9
2018,12,1,3.2,0.0,80.0,0.0,100.62,10
2018,12,1,3.6,0.1,78.0,0.0,100.66,11
2018,12,1,3.3,-0.2,78.0,0.0,100.56,12
2018,12,1,3.6,-0.5,74.0,0.0,100.43,13
2018,12,1,3.6,-0.6,74.0,0.0,100.31,14
2018,12,1,3.6,-0.6,74.0,0.0,100.19,15
2018,12,1,3.6,0.2,79.0,0.0,100.16,16
2018,12,1,3.8,0.2,78.0,0.0,100.12,17
2018,12,1,3.8,0.5,79.0,0.0,100.12,18
2018,12,1,3.1,1.2,87.0,1.6,99.97,19
2018,12,1,3.3,1.2,86.0,0.3,99.87,20
2018,12,1,3.6,1.4,85.0,0.0,99.75,21
2018,12,1,3.7,1.4,85.0,0.0,99.6,22
2018,12,1,3.5,2.1,91.0,0.2,99.5,23
2018,12,2,3.6,2.6,93.0,1.2,99.44,0
2018,12,2,3.8,2.9,94.0,0.4,99.32,1
2018,12,2,4.0,3.1,94.0,0.2,99.2,2
2018,12,2,4.2,3.3,94.0,0.0,99.1,3
2018,12,2,4.5,3.6,94.0,0.0,98.98,4
2018,12,2,4.7,3.7,94.0,2.3,98.86,5
2018,12,2,4.8,3.8,93.0,1.2,98.77,6
2018,12,2,5.0,4.1,94.0,1.3,98.71,7
2018,12,2,5.3,4.4,94.0,0.2,98.62,8
2018,12,2,5.7,4.7,93.0,0.0,98.57,9
2018,12,2,6.0,4.8,92.0,0.0,98.55,10
2018,12,2,6.5,4.9,90.0,0.0,98.51,11
2018,12,2,7.3,5.5,88.0,0.0,98.43,12
2018,12,2,8.6,6.1,85.0,0.0,98.37,13
2018,12,2,9.8,6.6,80.0,0.0,98.33,14
2018,12,2,10.7,7.6,81.0,0.0,98.29,15
2018,12,2,10.4,7.1,80.0,0.0,98.28,16
2018,12,2,9.3,6.9,85.0,0.0,98.24,17
2018,12,2,9.6,7.4,86.0,0.0,98.22,18
2018,12,2,8.9,6.5,85.0,0.0,98.18,19
2018,12,2,9.4,7.2,86.0,2.8,98.28,20
2018,12,2,9.4,7.6,89.0,3.0,98.23,21
2018,12,2,8.1,6.5,90.0,0.0,98.28,22
2018,12,2,7.8,6.4,91.0,0.0,98.31,23
2018,12,3,7.9,6.7,92.0,0.2,98.27,0
2018,12,3,7.6,6.3,91.0,0.4,98.27,1
2018,12,3,7.0,5.8,92.0,0.7,98.31,2
2018,12,3,6.3,3.0,79.0,0.0,98.43,3
2018,12,3,5.6,3.2,84.0,0.2,98.45,4
2018,12,3,5.5,2.5,81.0,0.0,98.52,5
2018,12,3,5.7,1.9,77.0,0.0,98.58,6
2018,12,3,5.5,1.8,77.0,0.0,98.67,7
2018,12,3,3.7,0.2,78.0,0.0,98.85,8
2018,12,3,3.1,-1.3,73.0,0.0,98.99,9
2018,12,3,2.3,-2.0,73.0,0.0,99.12,10
2018,12,3,1.8,-2.0,76.0,0.0,99.25,11
2018,12,3,1.8,-2.5,73.0,0.0,99.26,12
2018,12,3,1.6,-3.4,69.0,0.0,99.27,13
2018,12,3,1.7,-3.0,71.0,0.0,99.38,14
2018,12,3,1.4,-2.3,76.0,0.2,99.48,15
2018,12,3,1.0,-1.6,83.0,0.0,99.58,16
2018,12,3,0.8,-1.2,87.0,0.2,99.69,17
2018,12,3,1.0,-1.8,82.0,0.2,99.79,18
2018,12,3,0.9,-2.8,76.0,0.0,99.9,19
2018,12,3,0.8,-3.6,73.0,0.0,99.97,20
2018,12,3,0.4,-4.4,70.0,0.0,100.03,21
2018,12,3,0.0,-5.3,67.0,0.0,100.08,22
2018,12,3,-0.5,-6.3,65.0,0.0,100.11,23
2018,12,4,-0.9,-6.3,67.0,0.0,100.16,0
2018,12,4,-0.9,-5.6,70.0,0.0,100.18,1
2018,12,4,-0.9,-5.9,69.0,0.0,100.23,2
2018,12,4,-1.5,-6.6,68.0,0.0,100.34,3
2018,12,4,-2.4,-7.2,70.0,0.0,100.38,4
2018,12,4,-2.5,-7.1,71.0,0.0,100.45,5
2018,12,4,-3.1,-7.5,72.0,0.0,100.51,6
2018,12,4,-3.0,-8.3,67.0,0.0,100.58,7
2018,12,4,-3.3,-8.8,66.0,0.0,100.65,8
